Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
563487610.9011602,52.374998999999995,13.66865,810414.3170,810411.9124,71.8819,71.9299,32.0399
563487610.9506056,52.377848,13.667268,810414.9708,810412.5662,71.8517,71.8997,32.0179
563487611.0000384,52.380696,13.665885999999999,810415.5462,810413.1416,71.8998,71.9478,32.0742
563487611.0494702,52.383545,13.664503999999999,810416.1147,810413.7101,71.9547,72.0027,32.1368
563487611.0989032,52.386393,13.663122,810416.7115,810414.3069,71.9813,72.0293,32.1711
563487611.1483486,52.389241999999996,13.661738999999999,810417.4910,810415.0863,71.8255,71.8735,32.0229
565820407.428999,52.376681,13.675875999999999,810504.7122,810502.2829,70.4510,70.4264,30.5505
565820407.478457,52.379531,13.674494,810503.9511,810501.5218,71.8425,71.8179,31.9498
565820407.5279026,52.38238,13.673112,810504.6137,810502.1845,71.8100,71.7854,31.9253
565820407.577348,52.385228999999995,13.67173,810504.9285,810502.4993,72.1254,72.1008,32.2485
565820407.6267936,52.388078,13.670347,810505.7573,810503.3281,71.9268,71.9022,32.0577
568153210.5266879,52.372523,13.661254999999999,810658.9628,810656.6113,72.3926,72.2412,32.3342
568153210.5761335,52.375372,13.659872,810659.6833,810657.3318,72.3005,72.1491,32.2499
568153210.6255918,52.378220999999996,13.658489,810660.3621,810658.0106,72.2503,72.0989,32.2076
568153210.6750498,52.381071,13.657105,810661.0214,810658.6699,72.2196,72.0682,32.1847
570486012.7989473,52.370469,13.665913999999999,810648.8157,810646.3478,72.7478,72.5405,32.6315
570486012.8484054,52.373318999999995,13.664531,810649.4190,810646.9512,72.7638,72.5566,32.6557
570486012.8978765,52.376169,13.663148,810650.1754,810647.7076,72.6270,72.4198,32.5271
570486012.9473348,52.379017999999995,13.661764999999999,810651.0917,810648.6240,72.3300,72.1228,32.2383
570486012.996793,52.381868,13.660382,810651.7449,810649.2772,72.2961,72.0889,32.2125
570486013.046263,52.384718,13.658999,810651.9009,810649.4332,72.7597,72.5525,32.6838
570486013.0957086,52.387567,13.657615999999999,810653.2522,810650.7845,72.0276,71.8204,31.9594
572818812.0555847,52.372642,13.670791999999999,810474.4158,810472.0441,71.1260,70.9866,31.0921
572818812.1050303,52.375491,13.669411,810474.4996,810472.1279,71.6586,71.5192,31.6324
572818812.1544757,52.378339999999994,13.668028999999999,810474.8630,810472.4913,71.9116,71.7722,31.8931
572818812.2039213,52.381189,13.666647,810475.2583,810472.8867,72.1325,71.9932,32.1219
572818812.2533667,52.384038,13.665265,810475.9584,810473.5868,72.0487,71.9094,32.0458
572818812.302825,52.386888,13.663882,810476.6285,810474.2569,71.9951,71.8558,31.9999
572818812.3522706,52.389737,13.6625,810477.3735,810475.0019,71.8665,71.7272,31.8790
575151610.6147599,52.371232,13.662393,810394.4520,810392.0990,72.4225,72.4027,32.4924
575151610.6642056,52.374081,13.66101,810395.2567,810392.9037,72.2417,72.2219,32.3195
575151610.7136383,52.376929,13.659626999999999,810395.9655,810393.6125,72.1567,72.1369,32.2425
575151610.7630711,52.379777,13.658244,810396.4883,810394.1353,72.2576,72.2379,32.3513
575151610.8125038,52.382625,13.656861,810397.1489,810394.7959,72.2208,72.2011,32.3224
577484414.672596,52.372257,13.667694,810517.4475,810514.9841,72.3522,72.4335,32.5327
577484414.7220542,52.375107,13.666310999999999,810518.2045,810515.7412,72.2229,72.3043,32.4114
577484414.7714999,52.377956,13.664928,810519.0822,810516.6189,71.9729,72.0542,32.1694
577484414.8209453,52.380804999999995,13.663546,810519.6459,810517.1827,72.0367,72.1181,32.2412
577484414.8703907,52.383654,13.662163,810520.3282,810517.8650,71.9821,72.0634,32.1946
577484414.9198489,52.386503,13.660779,810520.9928,810518.5296,71.9453,72.0266,32.1657
577484414.9692945,52.389351999999995,13.659396,810521.8338,810519.3707,71.7318,71.8131,31.9603
579817215.0941365,52.374832,13.674609,810591.7978,810589.3429,71.8772,71.9935,32.1107
579817215.1435821,52.377680999999995,13.673226999999999,810592.2545,810589.7998,72.0408,72.1571,32.2821
579817215.1930277,52.38053,13.671844,810592.9355,810590.4809,71.9801,72.0964,32.2291
579817215.242486,52.383379,13.670461999999999,810593.4564,810591.0019,72.0797,72.1960,32.3364
579817215.2919443,52.386229,13.669079,810594.2642,810591.8098,71.8924,72.0086,32.1568
579817215.3413897,52.389078,13.667696,810595.4499,810592.9957,71.3269,71.4432,31.5991
582150016.1260362,52.372336999999995,13.672476,810469.6769,810467.2221,70.4784,70.5633,30.6696
582150016.1754818,52.375186,13.671094,810469.9590,810467.5042,70.8110,70.8959,31.0100
582150016.2249272,52.378035,13.669711,810469.5726,810467.1177,71.8122,71.8971,32.0190
582150016.2743728,52.380883999999995,13.668329,810469.9957,810467.5407,72.0039,72.0888,32.2184
582150016.3238182,52.383733,13.666946999999999,810470.7116,810468.2566,71.9027,71.9877,32.1250
582150016.3732638,52.386582,13.665564,810471.1477,810468.6926,72.0814,72.1663,32.3114
582150016.4227095,52.389430999999995,13.664181,810472.1813,810469.7262,71.6625,71.7475,31.9003
584482815.3408248,52.372302999999995,13.672609,810321.9374,810319.4828,70.2858,70.3439,30.4498
584482815.3902581,52.375152,13.671228,810321.7581,810319.3036,71.0842,71.1423,31.2560
584482815.4396787,52.377998999999996,13.669846999999999,810321.9230,810319.4686,71.5382,71.5964,31.7179
