Time,Latitude,Longitude,Range,CorrectedRange,LLH,CorrectedLLH,OrthometricHeight
600812414.7204347,52.446467,13.631210999999999,810709.5027,810707.1726,74.4732,74.4185,34.7182
603145215.6843929,52.427284,13.645322,810659.6939,810657.3426,71.9786,72.0087,32.2632
603145215.7338512,52.430133,13.643937,810660.6038,810658.2525,71.6855,71.7156,31.9778
603145215.7833095,52.432981999999996,13.642552,810661.7317,810659.3804,71.1744,71.2045,31.4743
603145215.8327806,52.435832,13.641166,810662.5279,810660.1766,70.9951,71.0252,31.3027
603145215.882226,52.438680999999995,13.639781,810662.7171,810660.3658,71.4225,71.4526,31.7378
603145215.9316969,52.441531,13.638395,810663.0334,810660.6821,71.7231,71.7532,32.0460
603145215.9811425,52.444379999999995,13.637008999999999,810663.1488,810660.7975,72.2243,72.2544,32.5549
605478013.4086118,52.438143,13.647077,810433.5771,810431.2136,69.7160,69.7826,30.0740
605478013.4580576,52.440991999999994,13.645693,810433.7825,810431.4190,70.1255,70.1921,30.4910
605478013.5074909,52.443839999999994,13.644307999999999,810433.6970,810431.3335,70.8259,70.8924,31.1988
605478013.556937,52.446689,13.642923,810432.1598,810429.7963,72.9780,73.0445,33.3584
607810818.0024514,52.429393999999995,13.634027999999999,810384.4347,810382.0305,71.8631,71.9077,32.1562
607810818.0518961,52.432241999999995,13.632641999999999,810384.9686,810382.5644,71.9548,71.9994,32.2553
607810818.1013288,52.435089999999995,13.631257,810385.6606,810383.2564,71.8882,71.9328,32.1961
607810818.150774,52.437939,13.629869999999999,810386.3258,810383.9216,71.8485,71.8931,32.1638
607810818.200207,52.440787,13.628484,810386.8684,810384.4642,71.9312,71.9759,32.2540
610143621.3845763,52.428892999999995,13.636894999999999,810550.6681,810548.2685,71.8433,71.8417,32.0912
610143621.434022,52.431742,13.635508999999999,810551.4845,810549.0849,71.6549,71.6533,31.9104
610143621.4834673,52.434591,13.634124,810552.1828,810549.7832,71.5845,71.5829,31.8476
610143621.5329256,52.437439999999995,13.632736999999999,810552.6573,810550.2577,71.7380,71.7364,32.0087
